緯度,経度,施設名,ふりがな,住所,,区,電話番号　,施設情報,施設種別,0歳児,1歳児,2歳児,3歳児,4歳児,5歳児,月,指定園,新制度未移行園,ソート,月
34.6311,135.569084,加美東保育所,かみひがしほいくしょ,平野区加美東2-9-25,23,平野区,06-6793-7616,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/05kamidai3.pdf,保育所,0,0,0,0,0,0,3,,,233330,5
34.625898,135.558066,平野東保育所（平成28年4月1日民間移管）,,平野区平野市町3-8-5,23,平野区,06-6791-3400,,保育所,0,0,0,0,0,0,3,,,233331,5
34.629955,135.558345,さくらんぼpetit（分園）,さくらんぼぷてぃぶんえん,平野区平野北2-12-14,23,平野区,06-6791-2007,,保育所,-,-,-,-,-,-,3,,,233304,5
34.618122,135.55492,すぎな保育園　ながれまち園（分園）,すぎなほいくえんながれまちえんぶんえん,平野区流町4丁目11番5号　インペリアルシャトー101,23,平野区,06-6707-3311,,保育所,-,-,-,-,-,-,3,,,233322,5
34.602557,135.55202,プチ・アルマ保育園（分園）,ぷち・あるまほいくえんぶんえん,平野区瓜破4丁目2番29号,23,平野区,06-6708-3204,,保育所,-,-,-,-,-,-,3,,,233326,5
34.607608,135.571201,小市学園　分園,こいちがくえんぶんえん,平野区長吉長原1丁目9番6号,23,平野区,06-6709-2131,,保育所,-,-,-,-,-,-,3,,,233308,5
34.62217,135.562132,平野愛和学園第一分園,ひらのあいわがくえんだいいちぶんえん,平野区平野東4-4-12新栄第二ビル1階,23,平野区,06-6791-7251,,保育所,-,-,-,-,-,-,3,,,233315,5
34.622607,135.560584,平野愛和学園第二分園,ひらのあいわがくえんだいにぶんえん,平野区平野東4-12-1,23,平野区,06-6791-7251,,保育所,-,-,-,-,-,-,3,,,233316,5
34.622543,135.560914,平野愛和第二学園・分園,ひらのあいわだいにがくえんぶんえん,平野区平野東4-2-15,23,平野区,06-6791-1335,,保育所,-,-,-,-,-,-,3,,,233319,5
34.618323,135.551881,認定こども園　常磐会短期大学付属常磐会幼稚園,にんていこどもえんときわかいたんきだいがくふぞくときわかいようちえん,平野区流町2-2-28,23,平野区,06-6709-0330,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319214/n30tokiwakai.pdf,認定こども園,,0,0,0,0,0,3,1,,232301,5
34.623991,135.558353,認定こども園　東平野幼稚園,にんていこどもえんひがしひらのようちえん,平野区平野東1-7-41,23,平野区,06-6791-2620,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319214/n31higasihirano.pdf,認定こども園,,0,0,0,0,0,3,,,232302,5
34.628796,135.549094,認定こども園　西平野幼稚園（平成28年4月1日開設）,にんていこどもえんにしひらのようちえん,平野区平野上町1-2-2,23,平野区,06-6791-3939,,認定こども園,,,,0,0,0,3,,,232303,5
34.633347,135.559627,すまいる保育園平野,すまいるほいくえんひらの,平野区加美正覚寺2-1-16-101,23,平野区,06-6711-0381,http://www.city.osaka.lg.jp/kodomo/cmsfiles/modify_contents/0000319/319703/c01smilehirano.pdf,地域型,0,0,0,,,,3,,,234301,5
34.620065,135.553375,クローバーひまわり保育園（平成28年4月1日開設）,くろーばーひまわりほいくえん,平野区流町3-2-9-102,23,平野区,06-6700-2555,,地域型,0,0,0,,,,3,,,234302,5
34.605764,135.557443,ほわいと保育園瓜破東（平成28年4月1日開設）,ほわいとほいくえんうりわりひがし,平野区瓜破東3-1-15-1F,23,平野区,06-4302-3177,,地域型,0,0,0,,,,3,,,234303,5
34.630802,135.488275,大阪市立千本保育所,おおさかしりつせんぼんほいくしょ,西成区千本南2-11-20,24,西成区,06-6651-0073,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12697/03sennbon.pdf,保育所,0,0,2,1,9,0,3,,,243101,5
34.640813,135.488977,大阪市立松通保育所,おおさかしりつまつどおりほいくしょ,西成区松3-2-32,24,西成区,06-6659-2900,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12697/09maudoori.pdf,保育所,0,1,2,2,3,1,3,,,243107,5
34.632418,135.479456,大阪市立南津守保育所,おおさかしりつみなみつもりほいくしょ,西成区南津守2-4-7-101,24,西成区,06-6658-4818,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12697/11minamitumori.pdf,保育所,0,0,0,10,2,5,3,,,243106,5
34.639683,135.504679,大阪市立天下茶屋保育所,おおさかしりつてんがちゃやほいくしょ,西成区天下茶屋東2-1-12,24,西成区,06-6653-6010,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12697/05tenngacyaya.pdf,保育所,1,0,2,5,9,9,3,,,243102,5
34.651036,135.491279,大阪市立長橋第２保育所,おおさかしりつながはだいにほいくしょ,西成区南開１-７-７,24,西成区,06-6562-0016,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12697/07nagahasidai2.pdf,保育所,0,0,3,3,6,6,3,,,243103,5
34.650447,135.483077,大阪市立北津守保育所,おおさかしりつきたつもりほいくしょ,西成区北津守3-5-32,24,西成区,06-6561-5525,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12697/01kitatumori.pdf,保育所,3,6,0,4,3,0,3,,,243104,5
34.644474,135.49097,大阪市立松之宮保育所,おおさかしりつまつのみやほいくしょ,西成区旭2-7-17,24,西成区,06-6567-3460,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12697/10matunomiya.pdf,保育所,0,0,2,2,5,5,3,,,243105,5
34.646206,135.506621,大阪市立山王保育所,おおさかしりつさんのうほいくしょ,西成区山王1-6-10,24,西成区,06-6633-7966,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12697/02sannou.pdf,保育所,7,1,0,1,6,1,3,,,243203,5
34.63989,135.489691,大阪市立橘保育所,おおさかしりつたちばなやほいくしょ,西成区橘3-1-19,24,西成区,06-6661-5813,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12697/04tatibana.pdf,保育所,3,0,0,0,5,5,3,,,243201,5
34.641327,135.493907,大阪市立松通東保育所,おおさかしりつまつどおりひがしほいくしょ,西成区松1-5-23,24,西成区,06-6659-4083,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12697/08matudoorihigasi.pdf,保育所,0,2,0,0,3,1,3,,,243202,5
34.648214,135.48394,暁光会ひかり学園,ぎょうこうかいひかりがくえん,西成区北津守4-4-35,24,西成区,06-6562-0095,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12697/12hikarigakuen.pdf,保育所,4,0,5,2,0,1,3,,,243301,5
34.632608,135.488908,聖化保育園,せいかほいくえん,西成区千本中2-7-9,24,西成区,06-6659-1700,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12697/13seika.pdf,保育所,0,0,9,4,0,0,3,,,243302,5
34.624817,135.487883,玉出西保育園,たまでにしほいくえん,西成区玉出西2-20-70,24,西成区,06-6658-8600,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12697/14tamadenishi.pdf,保育所,0,0,5,0,2,2,3,,,243303,5
34.627629,135.495951,玉出東保育園,たまでひがしほいくえん,西成区玉出東1-6-6,24,西成区,06-6653-6700,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12697/15tamadehigashi.pdf,保育所,2,0,0,0,0,0,3,,,243304,5
34.644458,135.493779,花園和敬学園,はなぞのわけいがくえん,西成区旭1-10-1,24,西成区,06-6641-0845,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12697/16hanazonowakei.pdf,保育所,4,1,6,9,0,2,3,,,243305,5
34.646197,135.500404,わかくさ保育園,わかくさほいくえん,西成区萩之茶屋2-9-2,24,西成区,06-6633-2965,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12697/17wakakusa.pdf,保育所,5,5,3,4,6,3,3,,,243306,5
34.62948,135.48843,どんぐり保育園,どんぐりほいくえん,西成区千本南2-9-12,24,西成区,06-6659-0091,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12697/18donguri.pdf,保育所,3,1,0,1,1,1,3,,,243307,5
34.631619,135.493725,保育ママ　チアメイト,ほいくまま　ちあめいと,西成区岸里３－１－９　大和マンション１－Ｂ,24,西成区,06-6651-5777,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319704/c01hoikumamachiameito.pdf,地域型,2,1,2,,,,3,,,244301,5
34.637776,135.492293,ＲＩＣホープ西成保育園,りっくほーぷにしなりほいくえん,西成区潮路２－１－３２,24,西成区,06-6655-4006,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319704/c02richopenishinari.pdf,地域型,5,0,3,,,,3,,,244302,5
